学科代码,学科名称,学科门类,学校代码,学校名称,评估等级,省份,城市
805,材料科学与工程,工学,10010,北京化工大学,A-,北京市,北京市
805,材料科学与工程,工学,10056,天津大学,A-,天津市,天津市
805,材料科学与工程,工学,10145,东北大学,A-,辽宁省,沈阳市
805,材料科学与工程,工学,10358,中国科学技术大学,A-,安徽省,合肥市
805,材料科学与工程,工学,10533,中南大学,A-,湖南省,长沙市
805,材料科学与工程,工学,10561,华南理工大学,A-,广东省,广州市
805,材料科学与工程,工学,10610,四川大学,A-,四川省,成都市
805,材料科学与工程,工学,10698,西安交通大学,A-,陕西省,西安市
805,材料科学与工程,工学,10005,北京工业大学,B+,北京市,北京市
805,材料科学与工程,工学,10141,大连理工大学,B+,辽宁省,大连市
805,材料科学与工程,工学,10183,吉林大学,B+,吉林省,长春市
805,材料科学与工程,工学,10216,燕山大学,B+,河北省,秦皇岛市
805,材料科学与工程,工学,10246,复旦大学,B+,上海市,上海市
805,材料科学与工程,工学,10247,同济大学,B+,上海市,上海市
805,材料科学与工程,工学,10251,华东理工大学,B+,上海市,上海市
805,材料科学与工程,工学,10255,东华大学,B+,上海市,上海市
805,材料科学与工程,工学,10280,上海大学,B+,上海市,上海市
805,材料科学与工程,工学,10284,南京大学,B+,江苏省,南京市
805,材料科学与工程,工学,10285,苏州大学,B+,江苏省,苏州市
805,材料科学与工程,工学,10291,南京工业大学,B+,江苏省,南京市
805,材料科学与工程,工学,10422,山东大学,B+,山东省,济南市
805,材料科学与工程,工学,10459,郑州大学,B+,河南省,郑州市
805,材料科学与工程,工学,10487,华中科技大学,B+,湖北省,武汉市
805,材料科学与工程,工学,10611,重庆大学,B+,重庆市,重庆市
805,材料科学与工程,工学,91002,国防科技大学,B+,湖南省,长沙市
805,材料科学与工程,工学,10055,南开大学,B,天津市,天津市
805,材料科学与工程,工学,10080,河北工业大学,B,河北省,天津市
805,材料科学与工程,工学,10217,哈尔滨工程大学,B,黑龙江省,哈尔滨市
805,材料科学与工程,工学,10286,东南大学,B,江苏省,南京市
805,材料科学与工程,工学,10287,南京航空航天大学,B,江苏省,南京市
805,材料科学与工程,工学,10288,南京理工大学,B,江苏省,南京市
805,材料科学与工程,工学,10299,江苏大学,B,江苏省,镇江市
805,材料科学与工程,工学,10359,合肥工业大学,B,安徽省,合肥市
805,材料科学与工程,工学,10384,厦门大学,B,福建省,厦门市
805,材料科学与工程,工学,10488,武汉科技大学,B,湖北省,武汉市
805,材料科学与工程,工学,10530,湘潭大学,B,湖南省,湘潭市
805,材料科学与工程,工学,10532,湖南大学,B,湖南省,长沙市
805,材料科学与工程,工学,10558,中山大学,B,广东省,广州市
805,材料科学与工程,工学,10613,西南交通大学,B,四川省,成都市
805,材料科学与工程,工学,10614,电子科技大学,B,四川省,成都市
805,材料科学与工程,工学,10674,昆明理工大学,B,云南省,昆明市
805,材料科学与工程,工学,10700,西安理工大学,B,陕西省,西安市
805,材料科学与工程,工学,10703,西安建筑科技大学,B,陕西省,西安市
805,材料科学与工程,工学,10058,天津工业大学,B-,天津市,天津市
805,材料科学与工程,工学,10060,天津理工大学,B-,天津市,天津市
805,材料科学与工程,工学,10110,中北大学,B-,山西省,太原市
805,材料科学与工程,工学,10112,太原理工大学,B-,山西省,太原市
805,材料科学与工程,工学,10142,沈阳工业大学,B-,辽宁省,沈阳市
805,材料科学与工程,工学,10289,江苏科技大学,B-,江苏省,镇江市
805,材料科学与工程,工学,10403,南昌大学,B-,江西省,南昌市
805,材料科学与工程,工学,10426,青岛科技大学,B-,山东省,青岛市
805,材料科学与工程,工学,10427,济南大学,B-,山东省,济南市
805,材料科学与工程,工学,10464,河南科技大学,B-,河南省,洛阳市
805,材料科学与工程,工学,10486,武汉大学,B-,湖北省,武汉市
805,材料科学与工程,工学,10491,中国地质大学,B-,,
805,材料科学与工程,工学,10708,陕西科技大学,B-,陕西省,西安市
805,材料科学与工程,工学,10731,兰州理工大学,B-,甘肃省,兰州市
805,材料科学与工程,工学,11414,中国石油大学,B-,,
805,材料科学与工程,工学,11845,广东工业大学,B-,广东省,广州市
805,材料科学与工程,工学,10109,太原科技大学,C+,山西省,太原市
805,材料科学与工程,工学,10150,大连交通大学,C+,辽宁省,大连市
805,材料科学与工程,工学,10186,长春理工大学,C+,吉林省,长春市
805,材料科学与工程,工学,10190,长春工业大学,C+,吉林省,长春市
805,材料科学与工程,工学,10214,哈尔滨理工大学,C+,黑龙江省,哈尔滨市
805,材料科学与工程,工学,10337,浙江工业大学,C+,浙江省,杭州市
805,材料科学与工程,工学,10360,安徽工业大学,C+,安徽省,马鞍山市
805,材料科学与工程,工学,10385,华侨大学,C+,福建省,泉州市
805,材料科学与工程,工学,10386,福州大学,C+,福建省,福州市
805,材料科学与工程,工学,10408,景德镇陶瓷大学,C+,江西省,景德镇市
805,材料科学与工程,工学,10490,武汉工程大学,C+,湖北省,武汉市
805,材料科学与工程,工学,10512,湖北大学,C+,湖北省,武汉市
805,材料科学与工程,工学,10619,西南科技大学,C+,四川省,绵阳市
805,材料科学与工程,工学,10657,贵州大学,C+,贵州省,贵阳市
805,材料科学与工程,工学,10701,西安电子科技大学,C+,陕西省,西安市
805,材料科学与工程,工学,10702,西安工业大学,C+,陕西省,西安市
805,材料科学与工程,工学,10730,兰州大学,C+,甘肃省,兰州市
805,材料科学与工程,工学,11065,青岛大学,C+,山东省,青岛市
805,材料科学与工程,工学,10004,北京交通大学,C,北京市,北京市
805,材料科学与工程,工学,10079,华北电力大学,C,北京市,北京市
805,材料科学与工程,工学,10128,内蒙古工业大学,C,内蒙古自治区,呼和浩特市
805,材料科学与工程,工学,10222,佳木斯大学,C,黑龙江省,佳木斯市
805,材料科学与工程,工学,10290,中国矿业大学,C,江苏省,徐州市
805,材料科学与工程,工学,10292,常州大学,C,江苏省,常州市
805,材料科学与工程,工学,10294,河海大学,C,江苏省,南京市
805,材料科学与工程,工学,10295,江南大学,C,江苏省,无锡市
805,材料科学与工程,工学,10338,浙江理工大学,C,浙江省,杭州市
805,材料科学与工程,工学,10356,中国计量大学,C,浙江省,杭州市
805,材料科学与工程,工学,10357,安徽大学,C,安徽省,合肥市
805,材料科学与工程,工学,10406,南昌航空大学,C,江西省,南昌市
805,材料科学与工程,工学,10423,中国海洋大学,C,山东省,青岛市
805,材料科学与工程,工学,10589,海南大学,C,海南省,海口市
805,材料科学与工程,工学,10590,深圳大学,C,广东省,深圳市
805,材料科学与工程,工学,10595,桂林电子科技大学,C,广西壮族自治区,桂林市
805,材料科学与工程,工学,10596,桂林理工大学,C,广西壮族自治区,桂林市
805,材料科学与工程,工学,10615,西南石油大学,C,四川省,成都市
805,材料科学与工程,工学,10015,北京印刷学院,C-,北京市,北京市
805,材料科学与工程,工学,10081,华北理工大学,C-,河北省,唐山市
805,材料科学与工程,工学,10144,沈阳理工大学,C-,辽宁省,沈阳市
805,材料科学与工程,工学,10146,辽宁科技大学,C-,辽宁省,鞍山市
805,材料科学与工程,工学,10149,沈阳化工大学,C-,辽宁省,沈阳市
805,材料科学与工程,工学,10153,沈阳建筑大学,C-,辽宁省,沈阳市
805,材料科学与工程,工学,10407,江西理工大学,C-,江西省,赣州市
805,材料科学与工程,工学,10424,山东科技大学,C-,山东省,青岛市
805,材料科学与工程,工学,10460,河南理工大学,C-,河南省,焦作市
805,材料科学与工程,工学,10500,湖北工业大学,C-,湖北省,武汉市
805,材料科学与工程,工学,10559,暨南大学,C-,广东省,广州市
805,材料科学与工程,工学,10593,广西大学,C-,广西壮族自治区,南宁市
805,材料科学与工程,工学,10710,长安大学,C-,陕西省,西安市
805,材料科学与工程,工学,10856,上海工程技术大学,C-,上海市,上海市
805,材料科学与工程,工学,10878,安徽建筑大学,C-,安徽省,合肥市
805,材料科学与工程,工学,11035,沈阳大学,C-,辽宁省,沈阳市
805,材料科学与工程,工学,11660,重庆理工大学,C-,重庆市,重庆市
805,材料科学与工程,工学,91016,海军工程大学,C-,,
806,冶金工程,工学,10008,北京科技大学,A+,北京市,北京市
806,冶金工程,工学,10533,中南大学,A+,湖南省,长沙市
806,冶金工程,工学,10145,东北大学,B+,辽宁省,沈阳市
806,冶金工程,工学,10674,昆明理工大学,B+,云南省,昆明市
806,冶金工程,工学,10280,上海大学,B,上海市,上海市
806,冶金工程,工学,10488,武汉科技大学,B,湖北省,武汉市
806,冶金工程,工学,10127,内蒙古科技大学,B-,内蒙古自治区,包头市
806,冶金工程,工学,10611,重庆大学,B-,重庆市,重庆市
806,冶金工程,工学,10081,华北理工大学,C+,河北省,唐山市
806,冶金工程,工学,10407,江西理工大学,C+,江西省,赣州市
806,冶金工程,工学,10360,安徽工业大学,C,安徽省,马鞍山市
806,冶金工程,工学,10703,西安建筑科技大学,C,陕西省,西安市
806,冶金工程,工学,10146,辽宁科技大学,C-,辽宁省,鞍山市
806,冶金工程,工学,10657,贵州大学,C-,贵州省,贵阳市
807,动力工程及工程热物理,工学,10003,清华大学,A+,北京市,北京市
807,动力工程及工程热物理,工学,10698,西安交通大学,A+,陕西省,西安市
807,动力工程及工程热物理,工学,10248,上海交通大学,A,上海市,上海市
807,动力工程及工程热物理,工学,10335,浙江大学,A,浙江省,杭州市
807,动力工程及工程热物理,工学,10056,天津大学,A-,天津市,天津市
807,动力工程及工程热物理,工学,10079,华北电力大学,A-,北京市,北京市
807,动力工程及工程热物理,工学,10213,哈尔滨工业大学,A-,黑龙江省,哈尔滨市
807,动力工程及工程热物理,工学,10487,华中科技大学,A-,湖北省,武汉市
807,动力工程及工程热物理,工学,10006,北京航空航天大学,B+,北京市,北京市
807,动力工程及工程热物理,工学,10007,北京理工大学,B+,北京市,北京市
807,动力工程及工程热物理,工学,10141,大连理工大学,B+,辽宁省,大连市
807,动力工程及工程热物理,工学,10217,哈尔滨工程大学,B+,黑龙江省,哈尔滨市
807,动力工程及工程热物理,工学,10251,华东理工大学,B+,上海市,上海市
807,动力工程及工程热物理,工学,10252,上海理工大学,B+,上海市,上海市
807,动力工程及工程热物理,工学,10286,东南大学,B+,江苏省,南京市
807,动力工程及工程热物理,工学,10299,江苏大学,B+,江苏省,镇江市
807,动力工程及工程热物理,工学,10358,中国科学技术大学,B+,安徽省,合肥市
807,动力工程及工程热物理,工学,10008,北京科技大学,B,北京市,北京市
807,动力工程及工程热物理,工学,10247,同济大学,B,上海市,上海市
807,动力工程及工程热物理,工学,10287,南京航空航天大学,B,江苏省,南京市
807,动力工程及工程热物理,工学,10291,南京工业大学,B,江苏省,南京市
807,动力工程及工程热物理,工学,10422,山东大学,B,山东省,济南市
807,动力工程及工程热物理,工学,10611,重庆大学,B,重庆市,重庆市
807,动力工程及工程热物理,工学,11414,中国石油大学,B,,
807,动力工程及工程热物理,工学,91016,海军工程大学,B,,
807,动力工程及工程热物理,工学,10005,北京工业大学,B-,北京市,北京市
807,动力工程及工程热物理,工学,10010,北京化工大学,B-,北京市,北京市
807,动力工程及工程热物理,工学,10145,东北大学,B-,辽宁省,沈阳市
807,动力工程及工程热物理,工学,10183,吉林大学,B-,吉林省,长春市
807,动力工程及工程热物理,工学,10188,东北电力大学,B-,吉林省,吉林市
807,动力工程及工程热物理,工学,10486,武汉大学,B-,湖北省,武汉市
807,动力工程及工程热物理,工学,10533,中南大学,B-,湖南省,长沙市
807,动力工程及工程热物理,工学,10699,西北工业大学,B-,陕西省,西安市
807,动力工程及工程热物理,工学,10256,上海电力学院,C+,上海市,上海市
807,动力工程及工程热物理,工学,10288,南京理工大学,C+,江苏省,南京市
807,动力工程及工程热物理,工学,10337,浙江工业大学,C+,浙江省,杭州市
807,动力工程及工程热物理,工学,10426,青岛科技大学,C+,山东省,青岛市
807,动力工程及工程热物理,工学,10459,郑州大学,C+,河南省,郑州市
807,动力工程及工程热物理,工学,10497,武汉理工大学,C+,湖北省,武汉市
807,动力工程及工程热物理,工学,10561,华南理工大学,C+,广东省,广州市
807,动力工程及工程热物理,工学,10610,四川大学,C+,四川省,成都市
807,动力工程及工程热物理,工学,10731,兰州理工大学,C+,甘肃省,兰州市
807,动力工程及工程热物理,工学,10004,北京交通大学,C,北京市,北京市
807,动力工程及工程热物理,工学,10080,河北工业大学,C,河北省,天津市
807,动力工程及工程热物理,工学,10128,内蒙古工业大学,C,内蒙古自治区,呼和浩特市
807,动力工程及工程热物理,工学,10143,沈阳航空航天大学,C,辽宁省,沈阳市
807,动力工程及工程热物理,工学,10220,东北石油大学,C,黑龙江省,大庆市
807,动力工程及工程热物理,工学,10290,中国矿业大学,C,江苏省,徐州市
807,动力工程及工程热物理,工学,10536,长沙理工大学,C,湖南省,长沙市
807,动力工程及工程热物理,工学,10623,西华大学,C,四川省,成都市
807,动力工程及工程热物理,工学,10069,天津商业大学,C-,天津市,天津市
807,动力工程及工程热物理,工学,10078,华北水利水电大学,C-,河南省,郑州市
807,动力工程及工程热物理,工学,10112,太原理工大学,C-,山西省,太原市
807,动力工程及工程热物理,工学,10148,辽宁石油化工大学,C-,辽宁省,抚顺市
807,动力工程及工程热物理,工学,10149,沈阳化工大学,C-,辽宁省,沈阳市
807,动力工程及工程热物理,工学,10294,河海大学,C-,江苏省,南京市
807,动力工程及工程热物理,工学,10359,合肥工业大学,C-,安徽省,合肥市
807,动力工程及工程热物理,工学,10490,武汉工程大学,C-,湖北省,武汉市
807,动力工程及工程热物理,工学,10674,昆明理工大学,C-,云南省,昆明市
808,电气工程,工学,10003,清华大学,A+,北京市,北京市
808,电气工程,工学,10698,西安交通大学,A+,陕西省,西安市
808,电气工程,工学,10079,华北电力大学,A,北京市,北京市
808,电气工程,工学,10487,华中科技大学,A,湖北省,武汉市
808,电气工程,工学,10213,哈尔滨工业大学,A-,黑龙江省,哈尔滨市
808,电气工程,工学,10335,浙江大学,A-,浙江省,杭州市
808,电气工程,工学,10611,重庆大学,A-,重庆市,重庆市
808,电气工程,工学,91016,海军工程大学,A-,,
808,电气工程,工学,10056,天津大学,B+,天津市,天津市
808,电气工程,工学,10142,沈阳工业大学,B+,辽宁省,沈阳市
808,电气工程,工学,10248,上海交通大学,B+,上海市,上海市
808,电气工程,工学,10286,东南大学,B+,江苏省,南京市
808,电气工程,工学,10287,南京航空航天大学,B+,江苏省,南京市
808,电气工程,工学,10422,山东大学,B+,山东省,济南市
808,电气工程,工学,10532,湖南大学,B+,湖南省,长沙市
808,电气工程,工学,10613,西南交通大学,B+,四川省,成都市
808,电气工程,工学,10004,北京交通大学,B,北京市,北京市
808,电气工程,工学,10080,河北工业大学,B,河北省,天津市
808,电气工程,工学,10188,东北电力大学,B,吉林省,吉林市
808,电气工程,工学,10214,哈尔滨理工大学,B,黑龙江省,哈尔滨市
808,电气工程,工学,10290,中国矿业大学,B,江苏省,徐州市
808,电气工程,工学,10359,合肥工业大学,B,安徽省,合肥市
808,电气工程,工学,10486,武汉大学,B,湖北省,武汉市
808,电气工程,工学,10561,华南理工大学,B,广东省,广州市
808,电气工程,工学,10699,西北工业大学,B,陕西省,西安市
808,电气工程,工学,10112,太原理工大学,B-,山西省,太原市
808,电气工程,工学,10141,大连理工大学,B-,辽宁省,大连市
808,电气工程,工学,10256,上海电力学院,B-,上海市,上海市
808,电气工程,工学,10294,河海大学,B-,江苏省,南京市
808,电气工程,工学,10386,福州大学,B-,福建省,福州市
808,电气工程,工学,10536,长沙理工大学,B-,湖南省,长沙市
808,电气工程,工学,10610,四川大学,B-,四川省,成都市
808,电气工程,工学,11075,三峡大学,B-,湖北省,宜昌市
808,电气工程,工学,10006,北京航空航天大学,C+,北京市,北京市
808,电气工程,工学,10145,东北大学,C+,辽宁省,沈阳市
808,电气工程,工学,10216,燕山大学,C+,河北省,秦皇岛市
808,电气工程,工学,10247,同济大学,C+,上海市,上海市
808,电气工程,工学,10254,上海海事大学,C+,上海市,上海市
808,电气工程,工学,10280,上海大学,C+,上海市,上海市
808,电气工程,工学,10299,江苏大学,C+,江苏省,镇江市
808,电气工程,工学,10593,广西大学,C+,广西壮族自治区,南宁市
808,电气工程,工学,10700,西安理工大学,C+,陕西省,西安市
808,电气工程,工学,10755,新疆大学,C+,新疆维吾尔自治区,乌鲁木齐市
808,电气工程,工学,10147,辽宁工程技术大学,C,辽宁省,阜新市
808,电气工程,工学,10288,南京理工大学,C,江苏省,南京市
808,电气工程,工学,10433,山东理工大学,C,山东省,淄博市
808,电气工程,工学,10459,郑州大学,C,河南省,郑州市
808,电气工程,工学,10462,郑州轻工业学院,C,河南省,郑州市
808,电气工程,工学,10533,中南大学,C,湖南省,长沙市
808,电气工程,工学,10614,电子科技大学,C,四川省,成都市
808,电气工程,工学,10019,中国农业大学,C-,北京市,北京市
808,电气工程,工学,10060,天津理工大学,C-,天津市,天津市
808,电气工程,工学,10217,哈尔滨工程大学,C-,黑龙江省,哈尔滨市
808,电气工程,工学,10219,黑龙江科技大学,C-,黑龙江省,哈尔滨市
808,电气工程,工学,10252,上海理工大学,C-,上海市,上海市
808,电气工程,工学,10424,山东科技大学,C-,山东省,青岛市
808,电气工程,工学,10460,河南理工大学,C-,河南省,焦作市
808,电气工程,工学,11535,湖南工业大学,C-,湖南省,株洲市
809,电子科学与技术,工学,10614,电子科技大学,A+,四川省,成都市
809,电子科学与技术,工学,10701,西安电子科技大学,A+,陕西省,西安市
809,电子科学与技术,工学,10001,北京大学,A,北京市,北京市
809,电子科学与技术,工学,10003,清华大学,A,北京市,北京市
809,电子科学与技术,工学,10286,东南大学,A,江苏省,南京市
809,电子科学与技术,工学,10013,北京邮电大学,A-,北京市,北京市
809,电子科学与技术,工学,10246,复旦大学,A-,上海市,上海市
809,电子科学与技术,工学,10248,上海交通大学,A-,上海市,上海市
809,电子科学与技术,工学,10284,南京大学,A-,江苏省,南京市
809,电子科学与技术,工学,10335,浙江大学,A-,浙江省,杭州市
809,电子科学与技术,工学,10698,西安交通大学,A-,陕西省,西安市
809,电子科学与技术,工学,10006,北京航空航天大学,B+,北京市,北京市
809,电子科学与技术,工学,10007,北京理工大学,B+,北京市,北京市
809,电子科学与技术,工学,10056,天津大学,B+,天津市,天津市
809,电子科学与技术,工学,10183,吉林大学,B+,吉林省,长春市
809,电子科学与技术,工学,10293,南京邮电大学,B+,江苏省,南京市
809,电子科学与技术,工学,10336,杭州电子科技大学,B+,浙江省,杭州市
809,电子科学与技术,工学,10487,华中科技大学,B+,湖北省,武汉市
809,电子科学与技术,工学,10699,西北工业大学,B+,陕西省,西安市
809,电子科学与技术,工学,91002,国防科技大学,B+,湖南省,长沙市
809,电子科学与技术,工学,91024,空军工程大学,B+,,
809,电子科学与技术,工学,10005,北京工业大学,B,北京市,北京市
809,电子科学与技术,工学,10055,南开大学,B,天津市,天津市
809,电子科学与技术,工学,10213,哈尔滨工业大学,B,黑龙江省,哈尔滨市
809,电子科学与技术,工学,10269,华东师范大学,B,上海市,上海市
809,电子科学与技术,工学,10288,南京理工大学,B,江苏省,南京市
809,电子科学与技术,工学,10358,中国科学技术大学,B,安徽省,合肥市
809,电子科学与技术,工学,10384,厦门大学,B,福建省,厦门市
809,电子科学与技术,工学,10486,武汉大学,B,湖北省,武汉市
809,电子科学与技术,工学,10558,中山大学,B,广东省,广州市
809,电子科学与技术,工学,10561,华南理工大学,B,广东省,广州市
809,电子科学与技术,工学,10004,北京交通大学,B-,北京市,北京市
809,电子科学与技术,工学,10141,大连理工大学,B-,辽宁省,大连市
809,电子科学与技术,工学,10357,安徽大学,B-,安徽省,合肥市
809,电子科学与技术,工学,10359,合肥工业大学,B-,安徽省,合肥市
809,电子科学与技术,工学,10386,福州大学,B-,福建省,福州市
809,电子科学与技术,工学,10422,山东大学,B-,山东省,济南市
809,电子科学与技术,工学,10532,湖南大学,B-,湖南省,长沙市
809,电子科学与技术,工学,10611,重庆大学,B-,重庆市,重庆市
809,电子科学与技术,工学,10613,西南交通大学,B-,四川省,成都市
809,电子科学与技术,工学,10700,西安理工大学,B-,陕西省,西安市
809,电子科学与技术,工学,91004,陆军工程大学,B-,江苏省,南京市
809,电子科学与技术,工学,10033,中国传媒大学,C+,北京市,北京市
809,电子科学与技术,工学,10080,河北工业大学,C+,河北省,天津市
809,电子科学与技术,工学,10112,太原理工大学,C+,山西省,太原市
809,电子科学与技术,工学,10186,长春理工大学,C+,吉林省,长春市
809,电子科学与技术,工学,10212,黑龙江大学,C+,黑龙江省,哈尔滨市
809,电子科学与技术,工学,10216,燕山大学,C+,河北省,秦皇岛市
809,电子科学与技术,工学,10280,上海大学,C+,上海市,上海市
809,电子科学与技术,工学,10533,中南大学,C+,湖南省,长沙市
809,电子科学与技术,工学,10617,重庆邮电大学,C+,重庆市,重庆市
809,电子科学与技术,工学,10730,兰州大学,C+,甘肃省,兰州市
809,电子科学与技术,工学,91037,解放军信息工程大学,C+,,
809,电子科学与技术,工学,10058,天津工业大学,C,天津市,天津市
809,电子科学与技术,工学,10060,天津理工大学,C,天津市,天津市
809,电子科学与技术,工学,10287,南京航空航天大学,C,江苏省,南京市
809,电子科学与技术,工学,10512,湖北大学,C,湖北省,武汉市
809,电子科学与技术,工学,10536,长沙理工大学,C,湖南省,长沙市
809,电子科学与技术,工学,10595,桂林电子科技大学,C,广西壮族自治区,桂林市
809,电子科学与技术,工学,10610,四川大学,C,四川省,成都市
809,电子科学与技术,工学,10657,贵州大学,C,贵州省,贵阳市
809,电子科学与技术,工学,11664,西安邮电大学,C,陕西省,西安市
809,电子科学与技术,工学,91019,海军航空大学,C,,
809,电子科学与技术,工学,10009,北方工业大学,C-,北京市,北京市
809,电子科学与技术,工学,10075,河北大学,C-,河北省,保定市
809,电子科学与技术,工学,10079,华北电力大学,C-,北京市,北京市
809,电子科学与技术,工学,10110,中北大学,C-,山西省,太原市
809,电子科学与技术,工学,10217,哈尔滨工程大学,C-,黑龙江省,哈尔滨市
809,电子科学与技术,工学,10285,苏州大学,C-,江苏省,苏州市
809,电子科学与技术,工学,10356,中国计量大学,C-,浙江省,杭州市
809,电子科学与技术,工学,10459,郑州大学,C-,河南省,郑州市
809,电子科学与技术,工学,10497,武汉理工大学,C-,湖北省,武汉市
809,电子科学与技术,工学,10590,深圳大学,C-,广东省,深圳市
809,电子科学与技术,工学,10697,西北大学,C-,陕西省,西安市
810,信息与通信工程,工学,10013,北京邮电大学,A+,北京市,北京市
810,信息与通信工程,工学,10614,电子科技大学,A+,四川省,成都市
810,信息与通信工程,工学,10003,清华大学,A,北京市,北京市
810,信息与通信工程,工学,10248,上海交通大学,A,上海市,上海市
810,信息与通信工程,工学,10701,西安电子科技大学,A,陕西省,西安市
810,信息与通信工程,工学,91002,国防科技大学,A,湖南省,长沙市
810,信息与通信工程,工学,10004,北京交通大学,A-,北京市,北京市
810,信息与通信工程,工学,10006,北京航空航天大学,A-,北京市,北京市
810,信息与通信工程,工学,10007,北京理工大学,A-,北京市,北京市
810,信息与通信工程,工学,10213,哈尔滨工业大学,A-,黑龙江省,哈尔滨市
810,信息与通信工程,工学,10286,东南大学,A-,江苏省,南京市
810,信息与通信工程,工学,91004,陆军工程大学,A-,江苏省,南京市
810,信息与通信工程,工学,91037,解放军信息工程大学,A-,,
810,信息与通信工程,工学,10001,北京大学,B+,北京市,北京市
810,信息与通信工程,工学,10056,天津大学,B+,天津市,天津市
810,信息与通信工程,工学,10141,大连理工大学,B+,辽宁省,大连市
810,信息与通信工程,工学,10217,哈尔滨工程大学,B+,黑龙江省,哈尔滨市
810,信息与通信工程,工学,10293,南京邮电大学,B+,江苏省,南京市
810,信息与通信工程,工学,10335,浙江大学,B+,浙江省,杭州市
810,信息与通信工程,工学,10358,中国科学技术大学,B+,安徽省,合肥市
810,信息与通信工程,工学,10487,华中科技大学,B+,湖北省,武汉市
810,信息与通信工程,工学,10561,华南理工大学,B+,广东省,广州市
810,信息与通信工程,工学,10613,西南交通大学,B+,四川省,成都市
810,信息与通信工程,工学,10617,重庆邮电大学,B+,重庆市,重庆市
810,信息与通信工程,工学,10698,西安交通大学,B+,陕西省,西安市
810,信息与通信工程,工学,91019,海军航空大学,B+,,
810,信息与通信工程,工学,91024,空军工程大学,B+,,
810,信息与通信工程,工学,10033,中国传媒大学,B,北京市,北京市
810,信息与通信工程,工学,10110,中北大学,B,山西省,太原市
810,信息与通信工程,工学,10145,东北大学,B,辽宁省,沈阳市
810,信息与通信工程,工学,10280,上海大学,B,上海市,上海市
810,信息与通信工程,工学,10284,南京大学,B,江苏省,南京市
810,信息与通信工程,工学,10287,南京航空航天大学,B,江苏省,南京市
810,信息与通信工程,工学,10288,南京理工大学,B,江苏省,南京市
810,信息与通信工程,工学,10384,厦门大学,B,福建省,厦门市
810,信息与通信工程,工学,10422,山东大学,B,山东省,济南市
810,信息与通信工程,工学,10486,武汉大学,B,湖北省,武汉市
810,信息与通信工程,工学,10497,武汉理工大学,B,湖北省,武汉市
810,信息与通信工程,工学,10590,深圳大学,B,广东省,深圳市
810,信息与通信工程,工学,10610,四川大学,B,四川省,成都市
810,信息与通信工程,工学,10699,西北工业大学,B,陕西省,西安市
810,信息与通信工程,工学,10151,大连海事大学,B-,辽宁省,大连市
810,信息与通信工程,工学,10183,吉林大学,B-,吉林省,长春市
810,信息与通信工程,工学,10285,苏州大学,B-,江苏省,苏州市
810,信息与通信工程,工学,10290,中国矿业大学,B-,江苏省,徐州市
810,信息与通信工程,工学,10294,河海大学,B-,江苏省,南京市
810,信息与通信工程,工学,10359,合肥工业大学,B-,安徽省,合肥市
810,信息与通信工程,工学,10558,中山大学,B-,广东省,广州市
810,信息与通信工程,工学,10595,桂林电子科技大学,B-,广西壮族自治区,桂林市
810,信息与通信工程,工学,10611,重庆大学,B-,重庆市,重庆市
810,信息与通信工程,工学,11646,宁波大学,B-,浙江省,宁波市
810,信息与通信工程,工学,11664,西安邮电大学,B-,陕西省,西安市
810,信息与通信工程,工学,91016,海军工程大学,B-,,
810,信息与通信工程,工学,91036,航天工程大学,B-,,
810,信息与通信工程,工学,10005,北京工业大学,C+,北京市,北京市
810,信息与通信工程,工学,10008,北京科技大学,C+,北京市,北京市
810,信息与通信工程,工学,10079,华北电力大学,C+,北京市,北京市
810,信息与通信工程,工学,10186,长春理工大学,C+,吉林省,长春市
810,信息与通信工程,工学,10247,同济大学,C+,上海市,上海市
810,信息与通信工程,工学,10269,华东师范大学,C+,上海市,上海市
810,信息与通信工程,工学,10300,南京信息工程大学,C+,江苏省,南京市
810,信息与通信工程,工学,10304,南通大学,C+,江苏省,南通市
810,信息与通信工程,工学,10386,福州大学,C+,福建省,福州市
810,信息与通信工程,工学,10459,郑州大学,C+,河南省,郑州市
810,信息与通信工程,工学,10532,湖南大学,C+,湖南省,长沙市
810,信息与通信工程,工学,10589,海南大学,C+,海南省,海口市
810,信息与通信工程,工学,10621,成都信息工程大学,C+,四川省,成都市
810,信息与通信工程,工学,10673,云南大学,C+,云南省,昆明市
810,信息与通信工程,工学,10055,南开大学,C,天津市,天津市
810,信息与通信工程,工学,10058,天津工业大学,C,天津市,天津市
810,信息与通信工程,工学,10059,中国民航大学,C,天津市,天津市
810,信息与通信工程,工学,10212,黑龙江大学,C,黑龙江省,哈尔滨市
810,信息与通信工程,工学,10246,复旦大学,C,上海市,上海市
810,信息与通信工程,工学,10254,上海海事大学,C,上海市,上海市
810,信息与通信工程,工学,10336,杭州电子科技大学,C,浙江省,杭州市
810,信息与通信工程,工学,10337,浙江工业大学,C,浙江省,杭州市
810,信息与通信工程,工学,10353,浙江工商大学,C,浙江省,杭州市
810,信息与通信工程,工学,10403,南昌大学,C,江西省,南昌市
810,信息与通信工程,工学,10404,华东交通大学,C,江西省,南昌市
810,信息与通信工程,工学,10423,中国海洋大学,C,山东省,青岛市
810,信息与通信工程,工学,10533,中南大学,C,湖南省,长沙市
810,信息与通信工程,工学,10559,暨南大学,C,广东省,广州市
